probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,n_lines,style,n_prefixed_lines,prefix_chars,prefix_share,prefixed_line_share
read,0b634d46-721f-4bdc-bbce-c2fae1f402be,claude_code,claude-opus-4-6,450,toolu_018ZXza76xX9LJ3RdwBhCgqM,read,/home/armel/Projects/OSS/bmad-module-skill-forge/docs/examples.md,344,10,arrow,10,70,0.20348837209302326,1.0
read,0b9f24ee-d5e4-44de-b6d4-27967204d58f,claude_code,claude-opus-4-6,614,toolu_01R1VHuuafQKJAvUx8j2GDue,read,/Users/penso/.superset/worktrees/moltis/issue-122/crates/providers/src/local_gguf/runtime_devices.rs,5631,151,arrow,151,1057,0.1877108861658675,1.0
read,0bc8148b-2e5a-476e-be1e-cf08b88d6fd8,claude_code,claude-opus-4-6,2052,toolu_019d9Etq7YYttNP1WqmnPek9,read,/home/kevin/marin-agentic-sft/lib/fray/src/fray/v2/types.py,1532,30,arrow,30,210,0.1370757180156658,1.0
read,0bc8148b-2e5a-476e-be1e-cf08b88d6fd8,claude_code,claude-opus-4-6,3613,toolu_01MHLVQYRrfiKuXp645fSSn7,read,REDACTED.output,824,6,arrow,6,42,0.050970873786407765,1.0
read,0bdc4794-a1d1-4205-aeba-d772009279e3,claude_code,claude-sonnet-4-6,43,toolu_01Qp3wqf1dMYyuhTZyZUMz2m,read,/Users/marcus/conductor/workspaces/brain-v1/san-francisco-v2/docs/feature/regorus-policy-eval/design/architecture-design.md,11082,196,arrow,191,1337,0.12064609276303916,0.9744897959183674
read,0bdc4794-a1d1-4205-aeba-d772009279e3,claude_code,claude-sonnet-4-6,82,toolu_01WsN3zREmD1Ksg9R7t6XUpQ,read,/Users/marcus/conductor/workspaces/brain-v1/san-francisco-v2/docs/feature/regorus-policy-eval/distill/walking-skeleton.md,3046,68,arrow,63,441,0.1447800393959291,0.9264705882352942
read,0bdc4794-a1d1-4205-aeba-d772009279e3,claude_code,claude-sonnet-4-6,1303,toolu_01DoXcGWJ2yfKJ4bpa2P1yhy,read,/Users/marcus/conductor/workspaces/brain-v1/san-francisco-v2/tests/acceptance/policy-node/milestone-3-audit-and-authorization.test.ts,14383,285,arrow,280,1960,0.13627198776333171,0.9824561403508771
read,0bdf2f0a-73de-42c1-b746-4c26c9ac77a7,claude_code,claude-opus-4-6,10,toolu_01VVQ3thqfBuveeZJSisUYMH,read,/Users/ninawork/entire/test-repos/test-repo/test-compact-transcript/steps.md,57,2,tab,2,4,0.07017543859649122,1.0
read,0bea46ec-8299-4cc3-98f2-d3a4fe4b316a,claude_code,claude-sonnet-4-6,599,toolu_011vHzzdC8yub758AzFZMYXp,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/public_html/map.html,1235,25,tab,20,100,0.08097165991902834,0.8
read,0bea46ec-8299-4cc3-98f2-d3a4fe4b316a,claude_code,claude-sonnet-4-6,1490,toolu_01D9Eur3f4ntAsjF6QrAAjmr,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/public_html/map.html,3538,60,tab,55,330,0.09327303561334087,0.9166666666666666
read,0bea46ec-8299-4cc3-98f2-d3a4fe4b316a,claude_code,claude-sonnet-4-6,1527,toolu_019GzzAt3XNJNCA5jPLwDQVW,read,/home/rob/Documents/Safecast/safecast-new-map/cmd/unified-server/admin_mcp.go,3146,85,tab,80,320,0.101716465352829,0.9411764705882353
read,0c24d52c-be50-454e-bf80-4c3f2482a440,claude_code,claude-opus-4-6,15,toolu_018fBmbhmioR4642wM4pGPvQ,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad/bmm/config.yaml,644,17,arrow,17,119,0.18478260869565216,1.0
read,0c24d52c-be50-454e-bf80-4c3f2482a440,claude_code,claude-opus-4-6,31,toolu_011uPoufMJVHrs8VFQurEKdQ,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad/_config/agent-manifest.csv,15281,21,arrow,21,147,0.00961978928080623,1.0
read,0c275b1b-9732-433e-9e70-9b7bfdb578a3-507640c3f1e3,claude_code,claude-opus-4-6,958,toolu_01GcegTzrZkwK6tCNn8baqML,read,/Users/alex/workspace/cli/.worktrees/1/cmd/entire/cli/session/state_test.go,53,1,none,0,0,0.0,0.0
read,0c275b1b-9732-433e-9e70-9b7bfdb578a3-507640c3f1e3,claude_code,claude-opus-4-6,2399,toolu_015CwhwCkYDpSTbVrhFq9vnB,read,/Users/alex/workspace/cli/.worktrees/1/cmd/entire/cli/session/phase.go,485,10,arrow,5,35,0.07216494845360824,0.5
read,0c3182b1-f294-4fb1-8426-5274385ded0f,claude_code,claude-opus-4-6,12,toolu_01NbGCP1owFDHWESRotAbGB2,read,/Users/cedricteyton/Code/agents-md-evaluator/src/shared/remediation/prompt-generator.ts,752,25,arrow,25,175,0.2327127659574468,1.0
read,0cdcba48-6d52-4d05-81b6-47d656101180,claude_code,claude-opus-4-6,119,toolu_01JYiLXza6Ni7NRgnSWVFdxD,read,/Users/junjie/research/ClawCorp/server/src/routes/teams.ts,5539,148,arrow,148,1036,0.18703737136667267,1.0
read,0d28c0d4-9f7d-42bc-9147-4c207384bdad,claude_code,claude-opus-4-5-20251101,506,toolu_01UTJiBNkgKW2oY6WXT7Rc54,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/hooks_geminicli_handlers.go,796,17,arrow,12,84,0.10552763819095477,0.7058823529411765
read,0d431c23-83ef-47e3-a794-45dce52acfe0,claude_code,claude-opus-4-6,61,toolu_01CtH83SRdGat4hHarksszaS,read,/home/felt/PycharmProjects/s2morrow/apps/demo/src/__tests__/verify-playground/errors.test.ts,5561,151,arrow,151,1057,0.19007372774680814,1.0
read,0d5d0695-673b-4371-bc85-b6131024a97d,claude_code,claude-opus-4-6,201,toolu_01499cGFCcFVKxvrvoiDJkHT,read,/Users/marcus/conductor/workspaces/brain-v1/munich-v2/docs/architecture/agent-creation/architecture-design.md,23161,426,arrow,426,2982,0.1287509174906092,1.0
read,0d9384c7-4265-4ef6-a37c-bd0b3ff6dbec,claude_code,claude-opus-4-6,48,toolu_018wxsQ8V515d9J8ja4dhoYU,read,/Users/zacjones/Documents/02.Areas/wodsmith/thewodapp-2/apps/wodsmith-start/src/routes/compete/organizer/$competitionId/events/$eventId/submissions/$submissionId.tsx,3467,100,arrow,100,700,0.2019036631093164,1.0
read,0e1d39af-a1cb-48a8-af0d-24ab9737608f,claude_code,claude-opus-4-6,527,toolu_01825JLZWPfpJ7CeuszRMNHF,read,/Users/penso/.superset/worktrees/moltis/clever-oboe/crates/gateway/src/state.rs,689,15,arrow,15,105,0.15239477503628446,1.0
read,0e3cf8ac-4698-4b4c-84b0-294257da5e20,claude_code,claude-sonnet-4-6,83,toolu_01PEqzz5B9C9jse6w4RJFLC4,read,/Users/135yshr/projects/135yshr/documents/articles/d27112edbad1fc.md,1043,25,arrow,20,140,0.1342281879194631,0.8
read,0e4a059e-ea99-4e4f-aaa5-ed23bb79cb7b,claude_code,claude-opus-4-6,356,toolu_01JTSyPCh8T3qm9Ayhr8CGNs,read,/home/armel/Projects/OSS/bmad-module-skill-forge/tools/cli/commands/status.js,1251,31,tab,30,90,0.07194244604316546,0.967741935483871
read,0e4cbadc-56c9-436a-a9b1-76eba39df971,claude_code,claude-opus-4-6,17,toolu_0148nQxWR3EzV9DM8CXDMNh5,read,/Users/zacjones/Documents/02.Areas/wodsmith/thewodapp-2/apps/wodsmith-start/src/lib/commerce-stubs.ts,1118,31,arrow,31,217,0.19409660107334525,1.0
read,0e636882-d46c-4529-8961-cee796c9da56,claude_code,claude-opus-4-6,596,toolu_01KeyBsUCK9wtZp8qYXGNJYi,read,/Users/penso/.superset/worktrees/moltis/abalone-carrot/crates/gateway/src/server.rs,237,5,arrow,5,35,0.14767932489451477,1.0
read,0ea9b4b6-40e9-407b-8bb5-a31903367d21,claude_code,claude-opus-4-6,463,toolu_01627F34zh7EgaW8JkhvS7fq,read,/Users/michael/Code/cipher-box/.REDACTED.md,811,10,arrow,10,70,0.08631319358816276,1.0
read,0fb8fe58-f754-453c-998f-dbaafded9bbc,claude_code,claude-sonnet-4-6,53,toolu_01JeuSoF18mwmaGw67sueCqg,read,/home/parth/ws/taskflow/_bmad-output/planning-artifacts/architecture.md,64660,1132,arrow,1127,7889,0.12200742344571605,0.9955830388692579
read,0fb8fe58-f754-453c-998f-dbaafded9bbc,claude_code,claude-sonnet-4-6,121,toolu_01JjZ7318MvA95zGGhqd3wtc,read,/home/parth/ws/taskflow/_bmad-output/implementation-artifacts/sprint-status.yaml,3656,82,arrow,77,539,0.1474288840262582,0.9390243902439024
read,0fccf939-a272-4ef8-a9d0-01c7df276089,claude_code,claude-opus-4-6,89,toolu_01TsX3dDK22tMCy4k5pkNQ4R,read,/Users/cedricteyton/Code/agents-md-evaluator/frontend/src/components/RemediateTab.tsx,1202,40,arrow,40,280,0.23294509151414308,1.0
read,0fda4de8-f2b5-487d-a677-e9891c0c4f83,claude_code,claude-opus-4-6,130,toolu_01HiuxSXcso8on11Uudt4CTn,read,/Users/alex/workspace/cli/.worktrees/3/cmd/entire/cli/agent/claudecode/lifecycle.go,1156,30,arrow,30,210,0.18166089965397925,1.0
read,0fe553fc-e62a-4c1e-8ccc-9e67ef72c414,claude_code,claude-opus-4-6,40,toolu_011BmNKiunxvW9Zsog85KBia,read,/Users/michael/Code/cipher-box/.planning/ROADMAP.md,15418,224,arrow,219,1533,0.09942923855234143,0.9776785714285714
read,0fffd38c-94dd-4ac6-80bd-eb4333f22359,claude_code,claude-opus-4-7,176,toolu_01RYg4ymbgMuUAkZwo7iqjB6,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/pnpm-workspace.yaml,2190,94,tab,94,273,0.12465753424657534,1.0
read,1010647e-6d5b-46cb-8866-5c4d99907002,claude_code,claude-opus-4-6,77,toolu_01VotaiN8GBkDEuKVpxBwoZF,read,/Users/penso/.superset/worktrees/moltis/letsrock85/fix/graphql-session-key-consistency/crates/graphql/tests/integration.rs,1640,40,arrow,40,280,0.17073170731707318,1.0
read,1013f006-5a3f-4ad0-a4ab-7a352ae10f7b,claude_code,claude-opus-4-6,20,toolu_017jGnwUjiz47TNmvxF3ks1v,read,/Users/alisha/Projects/wt/kiro-oneshot/e2e/README.md,5593,96,arrow,96,672,0.12015018773466833,1.0
read,107bbb07-3754-4cb3-b825-212f7c3591bc,claude_code,claude-opus-4-6,15,toolu_011ZfUnJqN62LaGLxvtQBdog,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/temporary.go,2179,59,arrow,53,371,0.1702615878843506,0.8983050847457628
read,10829f11-8b39-445b-b143-500309be2a6c,claude_code,claude-opus-4-6,778,toolu_01VQyVhuPk1NnMfXJc2YT9tY,read,/Users/michael/Code/cipher-box/.github/workflows/deploy-staging.yml,542,10,arrow,10,70,0.12915129151291513,1.0
read,10829f11-8b39-445b-b143-500309be2a6c,claude_code,claude-opus-4-6,929,toolu_01XpEeb8rWPUQ9bBaN3Qg742,read,/Users/michael/Code/cipher-box/apps/api/src/auth/services/siwe.service.spec.ts,1822,50,arrow,50,350,0.19209659714599342,1.0
read,10c42c9c-4f61-47ee-bb66-bae576db3230,claude_code,claude-opus-4-6,16,toolu_01G5x1E7fvCCgZq4by2LroyY,read,/home/yoh/proj/bids/bids-utils/.specify/specs/00-initial-design.md,26250,267,tab,266,956,0.03641904761904762,0.9962546816479401
read,10c8d34c-d2fe-4eed-a6dc-9bbee91d722e,claude_code,claude-opus-4-8,18,toolu_013qsnpfq5YNQx1hRBVQMj3b,read,/Users/rodrigooliveira/git/roo-oliv/monodreams/.worktrees/feat/packages/docs/CORE_TENETS.md,25120,451,tab,451,1696,0.06751592356687898,1.0
read,10d08cb3-c360-49ed-878f-c1fdbf3513d5,claude_code,claude-opus-4-6,108,toolu_01F6KDSeDcF1kKWpsowRY6KH,read,/Users/gaganarora/Desktop/my projects/open_fang/.gitignore,1170,54,arrow,49,343,0.2931623931623932,0.9074074074074074
read,10f317d4-f0f8-49d0-9cd3-f42bc0e361c7,claude_code,claude-opus-4-6,15,toolu_01HsPmCzeKRVXnmkKaUpmrZ7,read,/Users/soph/Work/entire/devenv/soph-entire-cli/cmd/entire/cli/validate.go,11510,340,arrow,340,2380,0.20677671589921806,1.0
read,111efa34-e36d-4245-9992-9f0e603eac20,claude_code,claude-opus-4-6,70,toolu_019ubX2eBMCoZVgAuQLDZBCJ,read,/Users/blittle/dev/pressy/packages/@pressy/components/src/Reader.tsx,3614,100,arrow,100,700,0.1936912008854455,1.0
read,111efa34-e36d-4245-9992-9f0e603eac20,claude_code,claude-opus-4-6,246,toolu_0136BT4RKy82Z3ZcqSTNcd4q,read,/Users/blittle/dev/pressy/packages/pressy/src/vite/plugin.ts,3153,70,arrow,70,490,0.15540754836663495,1.0
read,111efa34-e36d-4245-9992-9f0e603eac20,claude_code,claude-opus-4-6,270,toolu_011aaaorpE1uQUs36syrCP55,read,/Users/blittle/dev/pressy/packages/pressy/src/runtime/offline.ts,8010,232,arrow,232,1624,0.20274656679151062,1.0
read,11232391-c5e3-4f6c-9dfc-75ed12f9e103,claude_code,claude-opus-4-8,1443,toolu_01UfifqPNs3Ga1dzpGwJJtLG,read,/Users/ericson/Workspace/Rust/ars-ui.worktrees/impl-278/crates/ars-components/src/layout/carousel/mod.rs,322,10,tab,10,50,0.15527950310559005,1.0
read,11232391-c5e3-4f6c-9dfc-75ed12f9e103,claude_code,claude-opus-4-8,2369,toolu_01HHjR7WBVkQNSqJ2UukTVic,read,/Users/ericson/Workspace/Rust/ars-ui.worktrees/impl-278/crates/ars-components/src/layout/carousel/mod.rs,189,6,tab,6,24,0.12698412698412698,1.0
read,1125c0b2-92cb-4788-ab97-55a87bb1aeae,claude_code,claude-opus-4-6,1434,toolu_01Xx5EZfDRUtazX7Pi3zV8R8,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/module.yaml,1224,23,arrow,23,161,0.1315359477124183,1.0
read,112658aa-8e2f-43a4-9f8b-a690dfce9b04,claude_code,claude-opus-4-6,3398,toolu_01L2cJmBew2Qv7svvqqsw43v,read,/Users/raman/.claude/plugins/cache/claude-plugins-official/superpowers/4.3.0/skills/subagent-driven-development/spec-reviewer-prompt.md,2429,62,arrow,62,434,0.1786743515850144,1.0
read,112658aa-8e2f-43a4-9f8b-a690dfce9b04,claude_code,claude-opus-4-6,5103,toolu_01WewASxhQaZRrZQNZCPPSCW,read,/Users/raman/projects/lock_code_manager/tests/providers/test_zwave_js.py,2928,60,arrow,60,420,0.14344262295081966,1.0
read,112658aa-8e2f-43a4-9f8b-a690dfce9b04,claude_code,claude-opus-4-6,5844,toolu_019drUktqtpqdW3wQpiErhxk,read,/Users/raman/projects/lock_code_manager/tests/providers/conftest.py,9467,237,arrow,237,1659,0.17524030843984367,1.0
read,115dd1c6-c94f-4019-8b97-3e2f24b9321b,claude_code,claude-sonnet-4-6,81,toolu_01RFsiBRnEyD6PkZfmVb3VDc,read,/Users/jan/prg/cc-metric-store/cmd/cc-metric-store/main.go,5755,179,arrow,174,1218,0.21164205039096437,0.9720670391061452
read,1164fbdb-fd1c-4580-92ef-8d3844776f14,claude_code,claude-opus-4-7,264,toolu_01XNdnUppyA8mXQo4KTWhNPp,read,/Users/anshumanbiswas/play/taskai/web/src/routes/ProjectSettings.test.tsx,3458,100,tab,100,292,0.08444187391555813,1.0
read,11b946dd-304a-4d49-9ad6-28c831e93216,claude_code,claude-opus-4-7,50,toolu_01DrhAWhuqXVwybW3vNFDTYR,read,/Users/haru/ghq/github.com/harusame0616/ai-formawork/apps/web/app/layout.tsx,554,26,tab,26,69,0.12454873646209386,1.0
read,11c60a45-12fe-4ffa-915b-4a69649cbdf7,claude_code,claude-opus-4-6,1153,toolu_01PnKoHKwYoeJGHDhrWogQgJ,read,/Users/marcus/conductor/workspaces/brain-v1/lahore-v1/app/src/server/tool-registry/server-routes.ts,3709,80,arrow,80,560,0.15098409274737126,1.0
read,11c60a45-12fe-4ffa-915b-4a69649cbdf7,claude_code,claude-opus-4-6,1200,toolu_01BN6HxGap9wLMimkqQudVqJ,read,/Users/marcus/conductor/workspaces/brain-v1/lahore-v1/app/src/server/tool-registry/server-routes.ts,2998,60,arrow,60,420,0.1400933955970647,1.0
read,11c60a45-12fe-4ffa-915b-4a69649cbdf7,claude_code,claude-opus-4-6,1794,toolu_01UkBmZ1dewQoB9JwAt1VrEh,read,/Users/marcus/conductor/workspaces/brain-v1/lahore-v1/app/src/server/tool-registry/oauth-flow.ts,2922,80,arrow,80,560,0.19164955509924708,1.0
read,11c9fb73-5970-4de1-bebd-f560ebe04d54,claude_code,claude-opus-4-6,69,toolu_01CoPuKgn2HVd4bFVKqxvcEw,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/implement-memory/backend/app/agent.py,1594,25,arrow,25,175,0.10978670012547051,1.0
read,11c9fb73-5970-4de1-bebd-f560ebe04d54,claude_code,claude-opus-4-6,176,toolu_011ZTdPyB2AcfJi3Kewguo9D,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/implement-memory/frontend/src/contexts/AgentContext.tsx,9040,200,arrow,200,1400,0.15486725663716813,1.0
read,127afbf7-ba2f-4320-87e4-a27944e738ba,claude_code,claude-opus-4-6,31,toolu_019twRoZgLFkU6fcjiR1S4v8,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/unknown-agent/cmd/entire/cli/hook_registry.go,7117,180,tab,180,612,0.08599128846424055,1.0
read,127afbf7-ba2f-4320-87e4-a27944e738ba,claude_code,claude-opus-4-6,533,toolu_0126jQSdCccZPfabvCUMVja8,read,/Users/peytonmontei/Documents/entire/devenv/entireio/entire.io/api/src/lib/github.test.ts,1553,45,tab,45,180,0.1159047005795235,1.0
read,128054e0-4b34-4ed6-865a-637c95206562,claude_code,claude-opus-4-6,255,toolu_01MSxbxnaTZnUvE6Ys5fJtbj,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/sidecar-skill/frontend/src/contexts/AgentContext.tsx,917,20,arrow,20,140,0.15267175572519084,1.0
read,1284c080-f9cd-45f8-9942-ff58f5c517e5,claude_code,claude-opus-4-6,671,toolu_01WjFQkaCRLyF69SSRBMYpXa,read,/Users/alex/workspace/cli/.worktrees/1/cmd/entire/cli/session/phase.go,1874,45,arrow,40,280,0.14941302027748132,0.8888888888888888
read,1284c080-f9cd-45f8-9942-ff58f5c517e5,claude_code,claude-opus-4-6,1547,toolu_0128T2d5NHwHJJcijivzrsuE,read,/Users/alex/workspace/cli/.worktrees/1/cmd/entire/cli/session/phase.go,1498,35,arrow,30,210,0.14018691588785046,0.8571428571428571
read,1284c080-f9cd-45f8-9942-ff58f5c517e5,claude_code,claude-opus-4-6,1978,toolu_01SnmzAKdfGQ1XXJTGr7GmLW,read,/Users/alex/workspace/cli/.worktrees/1/cmd/entire/cli/strategy/manual_commit_hooks.go,1665,30,arrow,25,175,0.10510510510510511,0.8333333333333334
read,1290facc-cb4c-4da7-aafd-22f5b86fedc1,claude_code,claude-opus-4-6,758,toolu_01RdjBmk375YmEN7Z1t2FHNf,read,__ent__/repo/cmd/entire/cli/checkpoint/committed.go,945,20,arrow,20,140,0.14814814814814814,1.0
read,12c5d6ee-fc48-46df-8b7e-66cd0e93796c,claude_code,claude-opus-4-6,194,toolu_019nqo6ZP36XWSVRhSYUzSMX,read,/Users/nodo/work/entire/cli/cmd/entire/cli/transcript/compact/compact.go,1030,30,tab,30,81,0.07864077669902912,1.0
read,13162e5a-c01f-40fa-b451-79df8fbc2a3c,claude_code,claude-opus-4-6,95,toolu_01JppagQnCVsZfFpF7W28Bwv,read,/home/greg/Developer/ai.rb/ai.rb,186,8,arrow,8,56,0.3010752688172043,1.0
read,13308577-0add-4699-8aad-dd8aca283f5d,claude_code,claude-opus-4-6,508,toolu_01FLxJ89rcVj9rdTvipRxF3d,read,/Users/kurtn/Developer/pablo-companion/core/src/models.rs,1346,30,arrow,30,210,0.15601783060921248,1.0
read,133a6a77-55c7-43df-ad5a-7c392306f684,claude_code,claude-opus-4-6,155,toolu_01S66CCHpxJmmt8wz3hRt8bB,read,/Users/danobrien/code/family-schedule-app/web-backend/events/serializers.py,996,26,tab,26,100,0.10040160642570281,1.0
read,133d880d-aeab-4d0a-96e7-60b9f4899dec,claude_code,claude-opus-4-8,399,toolu_01UhfUFWByvKWAUrdoh1pya1,read,/Users/paul/src/entireio/entire-upgrade/internal/upgrade/install.go,4326,110,tab,110,377,0.08714748035136384,1.0
read,1344c386-09de-4f26-9534-c2d2ed02aa28,claude_code,claude-opus-4-6,311,toolu_014i8ujQzEbDDeQ5nGmdQ2Mo,read,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-entire-status/cmd/entire/cli/strategy/manual_commit.go,3489,80,arrow,80,560,0.16050444253367727,1.0
read,1344c386-09de-4f26-9534-c2d2ed02aa28,claude_code,claude-opus-4-6,1546,toolu_015832YGbtQJjtmnRneQ2xYH,read,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-entire-status/cmd/entire/cli/strategy/manual_commit_rewind.go,5178,130,arrow,130,910,0.1757435303205871,1.0
read,1344c386-09de-4f26-9534-c2d2ed02aa28,claude_code,claude-opus-4-6,1867,toolu_01NBW8wnjcUmmqPzR35XcSTf,read,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-entire-status/cmd/entire/cli/checkpoint/v2_read.go,3028,85,arrow,85,595,0.19649933949801848,1.0
read,1344c386-09de-4f26-9534-c2d2ed02aa28,claude_code,claude-opus-4-6,2314,toolu_01Cgcuvf1A5dfxkH4NMfjFX7,read,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-entire-status/cmd/entire/cli/strategy/checkpoint_remote_test.go,261,6,arrow,6,42,0.16091954022988506,1.0
read,1344c386-09de-4f26-9534-c2d2ed02aa28,claude_code,claude-opus-4-6,2472,toolu_01M9eSuiyMhPGZYBNdxJcbA2,read,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-entire-status/cmd/entire/cli/checkpoint/v2_resolve.go,1678,45,arrow,45,315,0.18772348033373062,1.0
read,13524ecf-de1b-47de-bf59-e080a2ed8848,claude_code,claude-opus-4-8,971,toolu_01JUU4Wc6TSxP9pZj3pgWAwA,read,/private/tmp/claude-501/-Users-myankelev-Code-random-cipher-box/13524ecf-de1b-47de-bf59-e080a2ed8848/tasks/babfh77n3.output,2656,33,tab,33,90,0.0338855421686747,1.0
read,135da434-d393-40b1-8420-9b050e09ec1c,claude_code,claude-opus-4-6,146,toolu_01UBkyuxPYUFxRg8Mih3WAMz,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/pages/popup/Popup.tsx,10602,200,arrow,200,1400,0.1320505564987738,1.0
read,137b0ff7-ddfb-4540-8364-1be1bf4e853c,claude_code,claude-opus-4-6,279,toolu_01MbkAbAXadvK7FZ8oBWeyHV,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/vercel.json,2375,86,arrow,86,602,0.2534736842105263,1.0
read,137b0ff7-ddfb-4540-8364-1be1bf4e853c,claude_code,claude-opus-4-6,307,toolu_018efdXRcY9sSTo2Yn4KHysq,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/packages/ui/src/StatCard/StatCard.tsx,4206,132,arrow,132,924,0.21968616262482168,1.0
read,137b0ff7-ddfb-4540-8364-1be1bf4e853c,claude_code,claude-opus-4-6,1434,toolu_01853eTe4YTaA9raFjLWVNXs,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/components/style-guide/SectionComponents.tsx,2274,50,arrow,50,350,0.15391380826737028,1.0
read,137b0ff7-ddfb-4540-8364-1be1bf4e853c,claude_code,claude-opus-4-6,1432,toolu_01Hs9mriGm4z3DSCecPYS6tA,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/components/style-guide/SectionContentGuidelines.tsx,1902,50,arrow,50,350,0.18401682439537329,1.0
read,138968af-0dcf-4467-b380-48e358d14fb5-871c13ce3036,claude_code,claude-opus-4-7,555,toolu_01M6ZDheSe4JmBqkNcozRPWb,read,/Users/soph/Work/entire/devenv/cli/internal/entiredb/cli/repo.go,1130,25,tab,25,100,0.08849557522123894,1.0
read,138968af-0dcf-4467-b380-48e358d14fb5-99d8e118d27d,claude_code,claude-opus-4-8,315,toolu_01JpxAEg83NvUH8cWh9TtfGR,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/main.go,2378,80,tab,80,231,0.09714045416316232,1.0
read,138968af-0dcf-4467-b380-48e358d14fb5-99d8e118d27d,claude_code,claude-opus-4-8,1103,toolu_01QdSAH7hsoDUipDFDE5t3ju,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/labs.go,562,20,tab,20,60,0.10676156583629894,1.0
read,138968af-0dcf-4467-b380-48e358d14fb5-99d8e118d27d,claude_code,claude-opus-4-8,3097,toolu_01VnLGf3dFNf2ChRpfreT34v,read,/Users/soph/Work/entire/devenv/cli_experiments/internal/coreapi/spec/normalize.go,1854,34,tab,34,93,0.05016181229773463,1.0
read,13b8a7d4-fef0-41f5-9d40-9475b8ca0dd2,claude_code,claude-opus-4-6,55,toolu_01UbyUafauAgwvje3n2bck6p,read,/Users/danobrien/code/family-schedule-app/web-backend/static/css/regions.css,689,30,tab,30,150,0.21770682148040638,1.0
read,13c25299-c79d-4098-bf0a-f1a4eec654c8,claude_code,claude-opus-4-7,41,toolu_01DYLug4Hyxua7otXUwHevEs,read,/Users/soph/Work/entire/devenv/cli_experiments_2/cmd/entire/cli/auth/store.go,4889,176,tab,176,596,0.12190632031090202,1.0
read,141056e4-ab90-4158-93b1-7b51cc04697c,claude_code,claude-opus-4-8,29,toolu_01VKqJduRejTy8ktqKcsWdBY,read,/Users/haru/ghq/github.com/harusame-dev/formawork.ai/apps/web/app/api/works/[workId]/export/route.ts,1896,65,tab,65,186,0.0981012658227848,1.0
read,14138feb-bf4b-4209-96de-bd5941cf98ff-389c94afe739,claude_code,claude-opus-4-6,2878,toolu_01NdUCSYddk8aX9r29t2fEBe,read,/Users/deity/Code/tuicraft/src/main.ts,6124,167,arrow,167,1169,0.19088830829523187,1.0
read,14138feb-bf4b-4209-96de-bd5941cf98ff-389c94afe739,claude_code,claude-opus-4-6,184944,toolu_017sUBwSFUahWGJeNyER8CYm,read,/Users/deity/Code/tuicraft/src/daemon/commands.ts,16742,466,arrow,466,3262,0.19483932624537093,1.0
read,14138feb-bf4b-4209-96de-bd5941cf98ff-837dd133f0d2,claude_code,claude-opus-4-6,2132,toolu_013UShMmfwuvocrvTwze7fac,read,/Users/deity/.claude/projects/-Users-deity-Code-tuicraft/memory/MEMORY.md,3453,67,arrow,67,469,0.13582392122791775,1.0
read,1415651d-5457-497f-a8a0-4398adbc1a12,claude_code,claude-sonnet-4-6,336,toolu_01EabtwbXeM3zG5EhN8PF55A,read,/home/rob/Documents/Safecast/safecast-new-map/.github/workflows/deepwiki.yml,1214,37,tab,32,87,0.07166392092257001,0.8648648648648649
